internalTaxonId,scientificName,name,genusName,speciesName,speciesAuthor,infraType,infrarankAuthor
151358005,Hydriastele wendlandiana,Hydriastele carrii Burret,Hydriastele,carrii,Burret,,
151358005,Hydriastele wendlandiana,Hydriastele rostrata Burret,Hydriastele,rostrata,Burret,,
151358005,Hydriastele wendlandiana,Hydriastele lepidota Burret,Hydriastele,lepidota,Burret,,
151358005,Hydriastele wendlandiana,Ptychosperma beccarianum Warb. ex Schumann & Lauterbach,Ptychosperma,beccarianum,Warb. ex Schumann & Lauterbach,,
151358005,Hydriastele wendlandiana,Kentia microspadix Warb. ex Schumann & Lauterbach,Kentia,microspadix,Warb. ex Schumann & Lauterbach,,
151358005,Hydriastele wendlandiana,Hydriastele douglasiana Bailey,Hydriastele,douglasiana,Bailey,,
151859550,Angophora leiocarpa,Angophora costata (Gaertn.) Hochr. ex Britten ssp. leiocarpa L.A.S.Johnson ex G.J.Leach,Angophora,costata,(Gaertn.) Hochr. ex Britten,subspecies,L.A.S.Johnson ex G.J.Leach
153036928,Mallotus claoxyloides,Echinocroton claoxyloides F.Muell.,Echinocroton,claoxyloides,F.Muell.,,
154435486,Tritaxis australiensis,Dimorphocalyx australiensis C.T.White,Dimorphocalyx,australiensis,C.T.White,,
130525346,Senna occidentalis,Cassia ciliata Raf.,Cassia,ciliata,Raf.,,
130525346,Senna occidentalis,Cassia caroliniana Walter,Cassia,caroliniana,Walter,,
130525346,Senna occidentalis,Cassia falcata L.,Cassia,falcata,L.,,
130525346,Senna occidentalis,Cassia foetida Willemet,Cassia,foetida,Willemet,,
130525346,Senna occidentalis,Cassia glaucescens Hoffmanns.,Cassia,glaucescens,Hoffmanns.,,
130525346,Senna occidentalis,Cassia macradenia Collad.,Cassia,macradenia,Collad.,,
130525346,Senna occidentalis,Cassia obliquifolia Schrank,Cassia,obliquifolia,Schrank,,
130525346,Senna occidentalis,Cassia occidentalis L.,Cassia,occidentalis,L.,,
130525346,Senna occidentalis,Cassia occidentalis var. glabra Vogel,Cassia,occidentalis var. glabra,Vogel,,
130525346,Senna occidentalis,Cassia papulosa Hoffmanns.,Cassia,papulosa,Hoffmanns.,,
130525346,Senna occidentalis,Cassia planisiliqua L.,Cassia,planisiliqua,L.,,
130525346,Senna occidentalis,Cassia plumieri DC.,Cassia,plumieri,DC.,,
130525346,Senna occidentalis,Diallobus falcatus (L.) Raf.,Diallobus,falcatus,(L.) Raf.,,
130525346,Senna occidentalis,Ditremexa caroliniana (Walter) Raf.,Ditremexa,caroliniana,(Walter) Raf.,,
130525346,Senna occidentalis,Ditremexa fetida Raf.,Ditremexa,fetida,Raf.,,
130525346,Senna occidentalis,Ditremexa occidentalis (L.) Britton & Rose,Ditremexa,occidentalis,(L.) Britton & Rose,,
130525346,Senna occidentalis,Psilorhegma planisiliqua (L.) Britton & Rose,Psilorhegma,planisiliqua,(L.) Britton & Rose,,
130525346,Senna occidentalis,Senna orientalis Walp.,Senna,orientalis,Walp.,,
111907399,Musa jackeyi,<i>Musa</i> <i>hillii</i> F.Muell.,<i>Musa</i>,<i>hillii</i>,F.Muell.,,
158678296,Callicarpa caudata,Callicarpa merrillii Moldenke,Callicarpa,merrillii,Moldenke,,
158678296,Callicarpa caudata,Callicarpa stenophylla Merr.,Callicarpa,stenophylla,Merr.,,
158679327,Callicarpa pedunculata,"Callicarpa blancoi Rolfe, J.",Callicarpa,blancoi,"Rolfe, J.",,
158679327,Callicarpa pedunculata,"Callicarpa formosana Rolfe, J.",Callicarpa,formosana,"Rolfe, J.",,
158679327,Callicarpa pedunculata,Callicarpa ovata C.B.Rob,Callicarpa,ovata,C.B.Rob,,
158679327,Callicarpa pedunculata,Callicarpa obtusifolia Merr.,Callicarpa,obtusifolia,Merr.,,
161478201,Melicytus novae-zelandiae,Scaevola novae-zelandiae A.Cunn.,Scaevola,novae-zelandiae,A.Cunn.,,
163995851,Acacia pubirhachis,Racosperma  pubirhachis  (Pedley) Pedley,Racosperma ,pubirhachis ,(Pedley) Pedley,,
163999806,Archidendron grandiflorum,Pithecellobium grandiflorum Benth.,Pithecellobium,grandiflorum,Benth.,,
163999806,Archidendron grandiflorum,Abarema grandiflora (Benth.) Kosterm.,Abarema,grandiflora,(Benth.) Kosterm.,,
163999806,Archidendron grandiflorum,Albizia tozeri (F.Muell.) F.Muell.,Albizia,tozeri,(F.Muell.) F.Muell.,,
163999806,Archidendron grandiflorum,Feuilleea tozeri (F.Muell.) Kuntze,Feuilleea,tozeri,(F.Muell.) Kuntze,,
163999806,Archidendron grandiflorum,Pithecellobium tozeri F.Muell.,Pithecellobium,tozeri,F.Muell.,,
164002501,Archidendron lucyi,Affonsea lucyi (F.Muell.) Kuntze,Affonsea,lucyi,(F.Muell.) Kuntze,,
164002501,Archidendron lucyi,Albizia lucyi (F.Muell.) F.Muell.,Albizia,lucyi,(F.Muell.) F.Muell.,,
164002501,Archidendron lucyi,Archidendron chrysocarpum K.Schum. & Lauterb.,Archidendron,chrysocarpum,K.Schum. & Lauterb.,,
164002501,Archidendron lucyi,Archidendron effeminatum de Wit,Archidendron,effeminatum,de Wit,,
164002501,Archidendron lucyi,Archidendron papuanum Merr. & L.M.Perry,Archidendron,papuanum,Merr. & L.M.Perry,,
164002501,Archidendron lucyi,Archidendron peekelii Lauterb.,Archidendron,peekelii,Lauterb.,,
164002501,Archidendron lucyi,Archidendron schlechteri Harms,Archidendron,schlechteri,Harms,,
164002501,Archidendron lucyi,Archidendron sogerense Baker f.,Archidendron,sogerense,Baker f.,,
164002501,Archidendron lucyi,Archidendron solomonense Hemsl.,Archidendron,solomonense,Hemsl.,,
164002501,Archidendron lucyi,Pithecellobium chrysocarpum (K.Schum. & Lauterb.) Mohlenbr.,Pithecellobium,chrysocarpum,(K.Schum. & Lauterb.) Mohlenbr.,,
164002501,Archidendron lucyi,Pithecellobium lucyi (F.Muell.) Mohlenbr.,Pithecellobium,lucyi,(F.Muell.) Mohlenbr.,,
164002501,Archidendron lucyi,Pithecellobium solomonense (Hemsl.) Mohlenbr.,Pithecellobium,solomonense,(Hemsl.) Mohlenbr.,,
164004892,Derris oligosperma,Deguelia oligosperma (K.Schum. & Lauterb.) S.F.Blake,Deguelia,oligosperma,(K.Schum. & Lauterb.) S.F.Blake,,
164013178,Vandasina retusa,Hardenbergia retusa Benth.,Hardenbergia,retusa,Benth.,,
164013178,Vandasina retusa,Caulinia retusa (Benth.) F.Muell.,Caulinia,retusa,(Benth.) F.Muell.,,
164013178,Vandasina retusa,Dolichos obcordatus A.Cunn. ex Benth.,Dolichos,obcordatus,A.Cunn. ex Benth.,,
164013178,Vandasina retusa,Glycine retusa Sol. ex Benth.,Glycine,retusa,Sol. ex Benth.,,
164013178,Vandasina retusa,Vandasia retusa (Sol. ex Benth.) Domin,Vandasia,retusa,(Sol. ex Benth.) Domin,,
164013178,Vandasina retusa,Kennedia retusa (Benth.) F.Muell.,Kennedia,retusa,(Benth.) F.Muell.,,
137733199,Cordia myxa,Cordia paniculata Roth,Cordia,paniculata,Roth,,
137733199,Cordia myxa,Cordia petta-pelioporet B.Heyne ex Roth,Cordia,petta-pelioporet,B.Heyne ex Roth,,
137733199,Cordia myxa,Cordia scabrifolia Benth. ex Griseb.,Cordia,scabrifolia,Benth. ex Griseb.,,
137733199,Cordia myxa,Ehretia glabra Roth ex Roem. & Schult.,Ehretia,glabra,Roth ex Roem. & Schult.,,
137733199,Cordia myxa,Gerascanthus myxus (L.) Borhidi,Gerascanthus,myxus,(L.) Borhidi,,
137733199,Cordia myxa,Quarena indica Raf.,Quarena,indica,Raf.,,
137733199,Cordia myxa,Bourreria glabra (Roth ex Roem. & Schult.) G.Don,Bourreria,glabra,(Roth ex Roem. & Schult.) G.Don,,
137733199,Cordia myxa,Lithocardium myxa Kuntze,Lithocardium,myxa,Kuntze,,
137733199,Cordia myxa,Sebestena myxa (L.) J.Presl,Sebestena,myxa,(L.) J.Presl,,
137733199,Cordia myxa,Sebestena officinalis Gaertn.,Sebestena,officinalis,Gaertn.,,
137733199,Cordia myxa,Cordia officinalis Lam.,Cordia,officinalis,Lam.,,
169273702,Elaeagnus umbellata,Elaeagnus convexolepidota Hayata,Elaeagnus,convexolepidota,Hayata,,
169273702,Elaeagnus umbellata,Elaeagnus coreana H.Lév.,Elaeagnus,coreana,H.Lév.,,
169273702,Elaeagnus umbellata,Elaeagnus crispa Thunb.,Elaeagnus,crispa,Thunb.,,
169273702,Elaeagnus umbellata,Elaeagnus crocea Nakai,Elaeagnus,crocea,Nakai,,
169273702,Elaeagnus umbellata,Elaeagnus ghuwacen Royle,Elaeagnus,ghuwacen,Royle,,
169273702,Elaeagnus umbellata,Elaeagnus higoensis Nakai,Elaeagnus,higoensis,Nakai,,
169273702,Elaeagnus umbellata,Elaeagnus longipes var. crispa (Thunb.) K.Koch,Elaeagnus,longipes,,variety,(Thunb.) K.Koch
169273702,Elaeagnus umbellata,Elaeagnus obovata H.L.Li,Elaeagnus,obovata,H.L.Li,,
169273702,Elaeagnus umbellata,Elaeagnus oldhamii var. obovata (H.L.Li) F.Y.Lu & C.H.Ou,Elaeagnus,oldhamii,,variety,(H.L.Li) F.Y.Lu & C.H.Ou
169273702,Elaeagnus umbellata,Elaeagnus padifolia K.Koch,Elaeagnus,padifolia,K.Koch,,
169273702,Elaeagnus umbellata,Elaeagnus parvifolia var. nuda (Servett.) D.Basu,Elaeagnus,parvifolia,,variety,(Servett.) D.Basu
169273702,Elaeagnus umbellata,Elaeagnus parvifolia Wall. ex Royle,Elaeagnus,parvifolia,Wall. ex Royle,,
169273702,Elaeagnus umbellata,Elaeagnus parvifolia var. pedunculata D.Basu,Elaeagnus,parvifolia,,variety,D.Basu
169273702,Elaeagnus umbellata,Elaeagnus parvifolia var. villosa (Servett.) D.Basu,Elaeagnus,parvifolia,,variety,(Servett.) D.Basu
169273702,Elaeagnus umbellata,Elaeagnus praematura (Koidz.) Araki,Elaeagnus,praematura,(Koidz.) Araki,,
169273702,Elaeagnus umbellata,Elaeagnus salicifolia D.Don ex Loudon,Elaeagnus,salicifolia,D.Don ex Loudon,,
169273702,Elaeagnus umbellata,Elaeagnus umbellata fma. parvifolia (Royle) Kitam.,Elaeagnus,umbellata,,forma,(Royle) Kitam.
169273845,Flueggea leucopyrus,Acidoton leucopyrus (Willd.) Kuntze,Acidoton,leucopyrus,(Willd.) Kuntze,,
169273845,Flueggea leucopyrus,Cicca leucopyrus (Willd.) Kurz,Cicca,leucopyrus,(Willd.) Kurz,,
169273845,Flueggea leucopyrus,Flueggea wallichiana Baill.,Flueggea,wallichiana,Baill.,,
169273845,Flueggea leucopyrus,Flueggea xerocarpa A.Juss.,Flueggea,xerocarpa,A.Juss.,,
169273845,Flueggea leucopyrus,Phyllanthus leucopyrus (Willd.) J.Koenig ex Roxb.,Phyllanthus,leucopyrus,(Willd.) J.Koenig ex Roxb.,,
169273845,Flueggea leucopyrus,Phyllanthus lucena B.Heyne ex Roth,Phyllanthus,lucena,B.Heyne ex Roth,,
169273845,Flueggea leucopyrus,Securinega leucopyrus (Willd.) Müll.Arg.,Securinega,leucopyrus,(Willd.) Müll.Arg.,,
169273845,Flueggea leucopyrus,Xylophylla lucena Roth,Xylophylla,lucena,Roth,,
169389866,Ficus opposita,Ficus aculeata Miq.,Ficus,aculeata,Miq.,,
169389866,Ficus opposita,Ficus apolepomena Summerh.,Ficus,apolepomena,Summerh.,,
169389866,Ficus opposita,Ficus branderhorstii Diels,Ficus,branderhorstii,Diels,,
169389866,Ficus opposita,Ficus conjugata Miq.,Ficus,conjugata,Miq.,,
169389866,Ficus opposita,Ficus fitzalanii Miq.,Ficus,fitzalanii,Miq.,,
169389866,Ficus opposita,Ficus micracantha Miq.,Ficus,micracantha,Miq.,,
169389866,Ficus opposita,Ficus orbicularis A.Cunn. ex Miq.,Ficus,orbicularis,A.Cunn. ex Miq.,,
169389866,Ficus opposita,Ficus xerophila Domin,Ficus,xerophila,Domin,,
169389866,Ficus opposita,Ficus yarrabensis Domin,Ficus,yarrabensis,Domin,,
169389866,Ficus opposita,Ficus opposita Miq. var. micracantha (Miq.) Corner,Ficus,opposita,Miq.,variety,(Miq.) Corner
169389866,Ficus opposita,Ficus aculeata Miq. var. micracantha (Miq.) Benth.,Ficus,aculeata,Miq.,variety,(Miq.) Benth.
22484059,Acacia sericoflora,Racosperma sericoflorum (Pedley) Pedley,Racosperma,sericoflorum,(Pedley) Pedley,,
172065951,Backhousia subargentea,Syncarpia subargentea C.T.White,Syncarpia,subargentea,C.T.White,,
172065951,Backhousia subargentea,Choricarpia subargentea (C.T.White) L.A.S.Johnson,Choricarpia,subargentea,(C.T.White) L.A.S.Johnson,,
172066090,Brachychiton acerifolius,Sterculia acerifolia A.Cunn. ex G.Don,Sterculia,acerifolia,A.Cunn. ex G.Don,,
172723675,Brachychiton collinus,Sterculia australis var. acuminata Domin,Sterculia,australis var. acuminata,Domin,,
172723918,Brachychiton gregorii,Sterculia gregorii (F.Muell.) W.Fitzg.,Sterculia,gregorii,(F.Muell.) W.Fitzg.,,
172724030,Polyscias murrayi,Panax murrayi F.Muell.,Panax,murrayi,F.Muell.,,
172724075,Santalum murrayanum,Eucarya murrayana T.L.Mitch.,Eucarya,murrayana,T.L.Mitch.,,
172724199,Santalum spicatum,Fusanus spicatus R.Br.,Fusanus,spicatus,R.Br.,,
173402288,Vachellia sutherlandii,Acacia melaleucoides F.M.Bailey,Acacia,melaleucoides,F.M.Bailey,,
173402288,Vachellia sutherlandii,Albizia sutherlandii F.Muell.,Albizia,sutherlandii,F.Muell.,,
173844980,Vachellia valida,Acacia valida Tindale & Kodela,Acacia,valida,Tindale & Kodela,,
174712739,Acacia armitii,Racosperma armitii (F.Muell. ex Maiden) Pedley,Racosperma,armitii,(F.Muell. ex Maiden) Pedley,,
175945445,Androcalva rossii,Commersonia rossii Guymer,Commersonia,rossii,Guymer,,
172605836,Acacia awestoniana,Racosperma awestonianum (R.S.Cowan & Maslin) Pedley,Racosperma,awestonianum,(R.S.Cowan & Maslin) Pedley,,
172605841,Acacia cangaiensis,Racosperma cangaiense (Tindale & Kodela) Pedley,Racosperma,cangaiense,(Tindale & Kodela) Pedley,,
172605854,Acacia clandullensis,Racosperma clandullense (B.J.Conn & Tame) Pedley,Racosperma,clandullense,(B.J.Conn & Tame) Pedley,,
172605940,Acacia desertorum,Racosperma desertorum (Maiden & Blakely) Pedley,Racosperma,desertorum,(Maiden & Blakely) Pedley,,
172605955,Acacia drepanophylla,Racosperma drepanophyllum (Maslin) Pedley,Racosperma,drepanophyllum,(Maslin) Pedley,,
172606024,Acacia epacantha,Acacia lasiocarpa Benth. var. epacantha Maslin,Acacia,lasiocarpa,Benth.,variety,Maslin
172606024,Acacia epacantha,Racosperma epacantha (Maslin) Pedley,Racosperma,epacantha,(Maslin) Pedley,,
172606160,Acacia hexaneura,Racosperma hexaneurum (P.J.Lang & R.S.Cowan) Pedley,Racosperma,hexaneurum,(P.J.Lang & R.S.Cowan) Pedley,,
172606399,Acacia sulcata,Zigmaloba sulcata (R.Br.) Raf.,Zigmaloba,sulcata,(R.Br.) Raf.,,
172606399,Acacia sulcata,Racosperma sulcatum (R.Br.) Pedley,Racosperma,sulcatum,(R.Br.) Pedley,,
172606470,Acacia tetraneura,Racosperma tetraneurum (Maslin & A.R.Chapm.) Pedley,Racosperma,tetraneurum,(Maslin & A.R.Chapm.) Pedley,,
172606524,Acacia tolmerensis,Racosperma tolmerense (G.J.Leach) Pedley,Racosperma,tolmerense,(G.J.Leach) Pedley,,
172606561,Acacia vassalii,Racosperma vassalii (Maslin) Pedley,Racosperma,vassalii,(Maslin) Pedley,,
172636367,Gastrolobium stipulare,Nemcia stipularis (Meisn.) Crisp,Nemcia,stipularis,(Meisn.) Crisp,,
172636688,Indigofera schultziana,Anil schultziana (F.Muell.) Kuntze,Anil,schultziana,(F.Muell.) Kuntze,,
172636958,Leptosema daviesioides,Kaleniczenkia daviesioides Turcz.,Kaleniczenkia,daviesioides,Turcz.,,
172636958,Leptosema daviesioides,Brachysema daviesioides (Turcz.) Benth.,Brachysema,daviesioides,(Turcz.) Benth.,,
172637176,Lysiphyllum binatum,Bauhinia binata Blanco,Bauhinia,binata,Blanco,,
172637176,Lysiphyllum binatum,Phanera complicata Miq,Phanera,complicata,Miq,,
172637176,Lysiphyllum binatum,Bauhinia  blancoi (Benth.) Benth.,Bauhinia ,blancoi,(Benth.) Benth.,,
172637176,Lysiphyllum binatum,Bauhinia hookeri var. puberula Benth.,Bauhinia,hookeri,,variety,Benth.
172637176,Lysiphyllum binatum,Phanera blancoi Benth.,Phanera,blancoi,Benth.,,
177363450,Allocasuarina inophloia,Casuarina inophloia F.Muell. & F.M.Bailey,Casuarina,inophloia,F.Muell. & F.M.Bailey,,
177363628,Allocasuarina verticillata,Casuarina verticillata Lam.,Casuarina,verticillata,Lam.,,
177369527,Acacia leiocalyx,Acacia glaucescens F.Cels var. leiocalyx Domin,Acacia,glaucescens,F.Cels,variety,Domin
177363529,Allocasuarina littoralis,Casuarina littoralis Salisb.,Casuarina,littoralis,Salisb.,,
177370351,Acacia argyrodendron,Racosperma argyrodendron (Domin) Pedley,Racosperma,argyrodendron,(Domin) Pedley,,
177370410,Acacia aprepta,Racosperma apreptum (Pedley) Pedley,Racosperma,apreptum,(Pedley) Pedley,,
177370646,Polyscias sambucifolia,Panax sambucifolius Sieber ex DC.,Panax,sambucifolius,Sieber ex DC.,,
177370701,Polyscias australiana,Hedera australiana F.Muell.,Hedera,australiana,F.Muell.,,
177371116,Melaleuca decora,Metrosideros decora Salisb.,Metrosideros,decora,Salisb.,,
177371821,Acacia adunca,Racosperma aduncum (A.Cunn. ex G.Don) Pedley,Racosperma,aduncum,(A.Cunn. ex G.Don) Pedley,,
177372293,Agonis flexuosa,Metrosideros flexuosa Willd.,Metrosideros,flexuosa,Willd.,,
177372352,Acacia deanei,Acacia decurrens Willd. var. deanei R.T.Baker,Acacia,decurrens,Willd.,variety,R.T.Baker
177364920,Myrsine howittiana,Rapanea howittiana Mez,Rapanea,howittiana,Mez,,
61917356,Syncarpia glomulifera,Metrosideros glomulifera Sm.,Metrosideros,glomulifera,Sm.,,
177363604,Allocasuarina striata,Casuarina striata Macklin,Casuarina,striata,Macklin,,
177373647,Eremophila santalina,Pholidiopsis santalina F.Muell.,Pholidiopsis,santalina,F.Muell.,,
177373967,Melaleuca armillaris,Metrosideros armillaris Sol. ex Gaertn.,Metrosideros,armillaris,Sol. ex Gaertn.,,
177374085,Hypocalymma angustifolium,Leptospermum angustifolium Endl.,Leptospermum,angustifolium,Endl.,,
177374199,Actephila lindleyi,Lithoxylon lindleyi Steud.,Lithoxylon,lindleyi,Steud.,,
177374379,Acacia bancroftiorum,Racosperma bancroftiorum (Maiden) Pedley,Racosperma,bancroftiorum,(Maiden) Pedley,,
177364981,Tapeinosperma pseudojambosa,Ardisia pseudojambosa F.Muell.,Ardisia,pseudojambosa,F.Muell.,,
177374495,Beyeria viscosa,Croton viscosus Labill.,Croton,viscosus,Labill.,,
177374672,Melaleuca viminalis,Metrosideros viminalis Sol. ex Gaertn.,Metrosideros,viminalis,Sol. ex Gaertn.,,
177374791,Acacia terminalis,Mimosa terminalis Salisb.,Mimosa,terminalis,Salisb.,,
177374850,Acacia angusta,Racosperma angustum (Maiden & Blakely) Pedley,Racosperma,angustum,(Maiden & Blakely) Pedley,,
177375765,Melaleuca nodosa,Metrosideros nodosa Sol. ex Gaertn.,Metrosideros,nodosa,Sol. ex Gaertn.,,
177363617,Allocasuarina torulosa,Casuarina torulosa Aiton,Casuarina,torulosa,Aiton,,
177364889,Pseudoweinmannia lachnocarpa,Weinmannia lachnocarpa F.Muell.,Weinmannia,lachnocarpa,F.Muell.,,
176144978,Atalaya salicifolia,Sapindus salicifolius DC.,Sapindus,salicifolius,DC.,,
176152541,Jagera javanica,Garuga javanica Blume,Garuga,javanica,Blume,,
176158065,Synima cordieri,Cupania cordieri F.Muell.,Cupania,cordieri,F.Muell.,,
176158065,Synima cordieri,Synima cordierorum (F.Muell.) Radlk.,Synima,cordierorum,(F.Muell.) Radlk.,,
178029572,Sannantha pluriflora,Camphoromyrtus pluriflora F.Muell.,Camphoromyrtus,pluriflora,F.Muell.,,
178029802,Tristania neriifolia,Melaleuca neriifolia Sims,Melaleuca,neriifolia,Sims,,
178030014,Lophostemon confertus,Tristania conferta R.Br.,Tristania,conferta,R.Br.,,
180914100,Acacia unguicula,Racosperma unguiculum (R.S.Cowan & Maslin) Pedley,Racosperma,unguiculum,(R.S.Cowan & Maslin) Pedley,,
19891578,Senna glutinosa,Cassia chatelainiana Gaudich.,Cassia,chatelainiana,Gaudich.,,
19891578,Senna glutinosa,Cassia luerssenii Domin,Cassia,luerssenii,Domin,,
19891578,Senna glutinosa,Cassia pruinosa F.Muell.,Cassia,pruinosa,F.Muell.,,
19891578,Senna glutinosa,Cassia glutinosa DC.,Cassia,glutinosa,DC.,,
183248426,Breynia androgyna,Clutia androgyna L.,Clutia,androgyna,L.,,
183248567,Breynia oblongifolia,Melanthesa rhamnoides Decne. var. oblongifolia Müll.Arg.,Melanthesa,rhamnoides,Decne.,variety,Müll.Arg.
183250047,Croton choristadenius,Croton philombros Croizat,Croton,philombros,Croizat,,
183250047,Croton choristadenius,Croton semunculus Croizat,Croton,semunculus,Croizat,,
183250047,Croton choristadenius,Croton pusilliflorus Croizat,Croton,pusilliflorus,Croizat,,
183251932,Macaranga polyadenia,Macaranga fimbriata S.Moore,Macaranga,fimbriata,S.Moore,,
183251932,Macaranga polyadenia,Macaranga multiflora C.T.White,Macaranga,multiflora,C.T.White,,
183252294,Mallotus repandus,Croton repandus Rottler,Croton,repandus,Rottler,,
183253734,Phyllanthus ciccoides,Diasperus ciccodes (Müll.Arg.) Kuntze,Diasperus,ciccodes,(Müll.Arg.) Kuntze,,
183255496,Phyllanthus xerocarpus,Glochidion xerocarpum (O.Schwarz) Airy Shaw,Glochidion,xerocarpum,(O.Schwarz) Airy Shaw,,
183255636,Pimelodendron amboinicum,Carumbium amboinicum (Hassk.) Miq.,Carumbium,amboinicum,(Hassk.) Miq.,,
183255636,Pimelodendron amboinicum,Daphniphyllum conglutinosum Hemsl.,Daphniphyllum,conglutinosum,Hemsl.,,
168782,Rhynchospora rugosa,Schoenus rugosus Vahl,Schoenus,rugosus,Vahl,,
179871902,Triflorensia cameronii,Tarenna cameronii (C.T.White) Ali & Robbr.,Tarenna,cameronii,(C.T.White) Ali & Robbr.,,
179871902,Triflorensia cameronii,Diplospora cameronii C.T.White,Diplospora,cameronii,C.T.White,,
185046342,Acacia stictophylla,Acacia leprosa Sieber ex DC,Acacia,leprosa,Sieber ex DC,,
185240189,Rhodanthe condensata,Helipterum condensatum F.Muell.,Helipterum,condensatum,F.Muell.,,
185240189,Rhodanthe condensata,Argyrocome condensata Kuntze,Argyrocome,condensata,Kuntze,,
175669916,Acacia hopperiana,Racosperma hopperianum (Maslin) Pedley,Racosperma,hopperianum,(Maslin) Pedley,,
184929735,Caladenia cruciformis,Arachnorchis cruciformis (D.L.Jones) D.L.Jones & M.A.Clem.,Arachnorchis,cruciformis,(D.L.Jones) D.L.Jones & M.A.Clem.,,
184929022,Acacia serpentinicola,Acacia juncifolia Benth. subsp. serpentinicola Maslin,Acacia,juncifolia,Benth.,subspecies (plantae),Maslin
184929022,Acacia serpentinicola,Racosperma serpentinicola (Maslin) Pedley,Racosperma,serpentinicola,(Maslin) Pedley,,
184927943,Soliva stolonifera,Hippia stolonifera Brot.,Hippia,stolonifera,Brot.,,
184927943,Soliva stolonifera,Gymnostyles lusitanica Spreng.,Gymnostyles,lusitanica,Spreng.,,
184927943,Soliva stolonifera,Gymnostyles nasturtiifolia Juss.,Gymnostyles,nasturtiifolia,Juss.,,
184927943,Soliva stolonifera,Gymnostyles stolonifera (Brot.) Tutin,Gymnostyles,stolonifera,(Brot.) Tutin,,
184927943,Soliva stolonifera,Soliva acaulis Hook. & Arn.,Soliva,acaulis,Hook. & Arn.,,
184927943,Soliva stolonifera,Soliva anthemifolia var. acaulis (Hook. & Arn.) Baker,Soliva,anthemifolia,,variety,(Hook. & Arn.) Baker
184927943,Soliva stolonifera,Soliva aphanes Sch.Bip.,Soliva,aphanes,Sch.Bip.,,
184927943,Soliva stolonifera,Soliva lusitanica Less.,Soliva,lusitanica,Less.,,
184927943,Soliva stolonifera,Soliva nasturtiifolia DC.,Soliva,nasturtiifolia,DC.,,
184927943,Soliva stolonifera,Soliva urbica Phil.,Soliva,urbica,Phil.,,
184929398,Astartea affinis,Baeckea affinis Endl.,Baeckea,affinis,Endl.,,
184929398,Astartea affinis,Astartea endlicheriana Schauer,Astartea,endlicheriana,Schauer,,
184929398,Astartea affinis,Leptospermum dubium Spreng.,Leptospermum,dubium,Spreng.,,
184929604,Melaleuca purpurea,Beaufortia purpurea Lindl.,Beaufortia,purpurea,Lindl.,,
184930946,Trymalium urceolare,Trymalium billardierei Fenzl var. urceolare F.Muell.,Trymalium,billardierei,Fenzl,variety,F.Muell.
184931906,Anthocercis intricata,Anthocercis arborea F.Muell.,Anthocercis,arborea,F.Muell.,,
177190,Sphaeranthus indicus,Sphaeranthus mollis  Roxb.,Sphaeranthus,mollis ,Roxb.,,
177190,Sphaeranthus indicus,Sphaeranthus hirtus Willd.,Sphaeranthus,hirtus,Willd.,,
188875051,Halfordia kendack,Eriostemon kendack Montrouz.,Eriostemon,kendack,Montrouz.,,
188875051,Halfordia kendack,Halfordia papuana Lauterb,Halfordia,papuana,Lauterb,,
189065708,Atractocarpus sessilis,Randia sessilis F.Muell.,Randia,sessilis,F.Muell.,,
189072808,Psydrax graciliflorus,Canthium graciliflorum Merr. & L.M.Perry,Canthium,graciliflorum,Merr. & L.M.Perry,,
189072808,Psydrax graciliflorus,Psydrax graciliflora (Merr. & L.M.Perry) S.T.Reynolds & R.J.F.Hend. [orth. error],Psydrax,graciliflora,(Merr. & L.M.Perry) S.T.Reynolds & R.J.F.Hend. [orth. error],,
99011545,Oplismenus compositus,Panicum compositum L.,Panicum,compositum,L.,,
68149961,Ipomoea pes-caprae,Convolvulus pes-caprae L.,Convolvulus,pes-caprae,L.,,
177364,Sporobolus virginicus,Sporobolus tremulus Kunth.,Sporobolus,tremulus,Kunth.,,
177364,Sporobolus virginicus,Agrostis virginica L.,Agrostis,virginica,L.,,
124232167,Sesuvium portulacastrum,Portulaca portulacastrum L.,Portulaca,portulacastrum,L.,,
65899681,Canavalia rosea,Dolichos roseus Sw.,Dolichos,roseus,Sw.,,
170648853,Cardiospermum microcarpum,Cardiospermum halicacabum L. var. microcarpum (Kunth) Blume,Cardiospermum,halicacabum,L.,variety,(Kunth) Blume
192003776,Rumohra adiantiformis,Polypodium adiantiforme G.Forst.,Polypodium,adiantiforme,G.Forst.,,
18821051,Psilotum nudum,Lycopodium nudum L.,Lycopodium,nudum,L.,,
18821051,Psilotum nudum,Psilotum triquetrum Sw.,Psilotum,triquetrum,Sw.,,
18821051,Psilotum nudum,"Psilotum nudum (L.) P.Beauv. var. molesworthiae Iranzo, Prada & Salvo",Psilotum,nudum,(L.) P.Beauv.,variety,"Iranzo, Prada & Salvo"
192212217,Ackama paniculosa,Weinmannia paniculosa F.Muell.,Weinmannia,paniculosa,F.Muell.,,
192214066,Scolopia braunii,Adenogyrus braunii Klotzsch,Adenogyrus,braunii,Klotzsch,,
192205718,Codonocarpus attenuatus,Gyrostemon attenuatus Hook.,Gyrostemon,attenuatus,Hook.,,
192205978,Capparis arborea,Busbeckea arborea F.Muell.,Busbeckea,arborea,F.Muell.,,
192216224,Dendrocnide excelsa,Urera excelsa Wedd.,Urera,excelsa,Wedd.,,
