assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
133374453,133374451,Eucalyptus surgens,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,surgens,,,,Brooker &amp; Hopper,Data Deficient,,3.1,Unknown,Global
133374463,133374461,Eucalyptus talyuberlup,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,talyuberlup,,,,D.J.Carr &amp; S.G.M.Carr,Near Threatened,A2c; D1,3.1,Stable,Global
133374473,133374471,Eucalyptus taurina,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,taurina,,,,A.R.Bean &amp; Brooker,Near Threatened,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v); C1",3.1,Decreasing,Global
133374508,133374506,Eucalyptus urnigera,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,urnigera,,,,Hook.f.,Least Concern,,3.1,Decreasing,Global
133374518,133374516,Eucalyptus tenuis,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,tenuis,,,,Brooker &amp; Hopper,Least Concern,,3.1,Stable,Global
133374528,133374526,Eucalyptus tephroclada,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,tephroclada,,,,L.A.S.Johnson &amp; K.D.Hill,Least Concern,,3.1,Stable,Global
133374538,133374536,Eucalyptus urna,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,urna,,,,D.Nicolle,Near Threatened,A2c,3.1,Stable,Global
133374578,133374576,Eucalyptus tetrapleura,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,tetrapleura,,,,L.A.S.Johnson,Least Concern,,3.1,Stable,Global
133374638,133374636,Eucalyptus virginea,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,virginea,,,,Hopper &amp; Ward.-Johnson,Vulnerable,D1,3.1,Stable,Global
133374658,133374656,Eucalyptus wandoo,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,wandoo,,,,Blakely,Vulnerable,A2c,3.1,Stable,Global
133374668,133374666,Eucalyptus acmenoides,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,acmenoides,,,,Schauer,Least Concern,,3.1,Stable,Global
133374688,133374686,Eucalyptus agglomerata,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,agglomerata,,,,Maiden,Least Concern,,3.1,Stable,Global
133374698,133374696,Eucalyptus alaticaulis,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,alaticaulis,,,,R.J.Watson &amp; Ladiges,Least Concern,,3.1,Stable,Global
133374708,133374706,Eucalyptus albida,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,albida,,,,Maiden &amp; Blakely,Vulnerable,A2c,3.1,Stable,Global
133374718,133374716,Eucalyptus alipes,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,alipes,,,,(L.A.S.Johnson &amp; K.D.Hill) D.Nicolle &amp; Brooker,Vulnerable,A2c,3.1,Stable,Global
133374728,133374726,Eucalyptus amplifolia,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,amplifolia,,,,Naudin,Near Threatened,A2c,3.1,Stable,Global
133374738,133374736,Eucalyptus angophoroides,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,angophoroides,,,,R.T.Baker,Least Concern,,3.1,Unknown,Global
133374748,133374746,Eucalyptus angulosa,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,angulosa,,,,Schauer,Vulnerable,A2c,3.1,Stable,Global
133374758,133374756,Eucalyptus angustissima,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,angustissima,,,,F.Muell.,Vulnerable,A2c,3.1,Unknown,Global
133374768,133374766,Eucalyptus argophloia,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,argophloia,,,,Blakely,Endangered,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global
133374778,133374776,Eucalyptus armillata,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,armillata,,,,D.Nicolle &amp; M.E.French,Vulnerable,A2c,3.1,Stable,Global
133374788,133374786,Eucalyptus articulata,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,articulata,,,,Brooker &amp; Hopper,Vulnerable,D1+2,3.1,Stable,Global
133374798,133374796,Eucalyptus assimilans,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,assimilans,,,,L.A.S.Johnson &amp; K.D.Hill,Least Concern,,3.1,Stable,Global
133374808,133374806,Eucalyptus aurifodina,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,aurifodina,,,,Rule,Endangered,C2a(i),3.1,Decreasing,Global
133374828,133374826,Eucalyptus barberi,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,barberi,,,,L.A.S.Johnson &amp; Blaxell,Least Concern,,3.1,Stable,Global
133374839,133374837,Eucalyptus baxteri,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,baxteri,,,,(Benth.) J.M.Black,Least Concern,,3.1,Decreasing,Global
133374849,133374847,Eucalyptus beardiana,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,beardiana,,,,Brooker &amp; Blaxell,Critically Endangered,C2a(i),3.1,Decreasing,Global
133374860,133374858,Eucalyptus behriana,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,behriana,,,,F.Muell.,Endangered,A2c,3.1,Stable,Global
133374870,133374868,Eucalyptus boliviana,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,boliviana,,,,J.B.Williams &amp; K.D.Hill,Near Threatened,D1,3.1,Stable,Global
133374880,133374878,Eucalyptus botryoides,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,botryoides,,,,Sm.,Near Threatened,A2c,3.1,Decreasing,Global
133374900,133374898,Eucalyptus brandiana,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,brandiana,,,,Hopper &amp; McQuoid,Vulnerable,D1+2,3.1,Stable,Global
133374910,133374908,Eucalyptus brevipes,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,brevipes,,,,Brooker,Endangered,D,3.1,Stable,Global
133374920,133374918,Eucalyptus brockwayi,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,brockwayi,,,,C.A.Gardner,Near Threatened,D1,3.1,Stable,Global
133374930,133374928,Eucalyptus broviniensis,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,broviniensis,,,,A.R.Bean,Near Threatened,D1,3.1,Stable,Global
133374950,133374948,Eucalyptus bunyip,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,bunyip,,,,Rule,Least Concern,,3.1,Stable,Global
133374960,133374958,Eucalyptus burdettiana,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,burdettiana,,,,Blakely &amp; H.Steedman,Least Concern,,3.1,Stable,Global
133374970,133374968,Eucalyptus burgessiana,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,burgessiana,,,,L.A.S.Johnson &amp; Blaxell,Least Concern,,3.1,Decreasing,Global
133374980,133374978,Eucalyptus burracoppinensis,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,burracoppinensis,,,,Maiden &amp; Blakely,Vulnerable,A2c,3.1,Stable,Global
133374990,133374988,Eucalyptus calcareana,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,calcareana,,,,Boomsma,Near Threatened,A2c,3.1,Stable,Global
133375000,133374998,Eucalyptus calcicola,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,calcicola,,,,Brooker,Vulnerable,D1,3.1,Decreasing,Global
133375010,133375008,Eucalyptus calyerup,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,calyerup,,,,McQuoid &amp; Hopper,Data Deficient,,3.1,Stable,Global
133375030,133375028,Eucalyptus ceracea,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,ceracea,,,,Brooker &amp; Done,Least Concern,,3.1,Stable,Global
133375040,133375038,Eucalyptus ceratocorys,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,ceratocorys,,,,(Blakely) L.A.S.Johnson &amp; K.D.Hill,Least Concern,,3.1,Stable,Global
133375080,133375078,Eucalyptus comitae-vallis,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,comitae-vallis,,,,Maiden,Near Threatened,A2c,3.1,Stable,Global
133375090,133375088,Eucalyptus suggrandis,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,suggrandis,,,,L.A.S.Johnson &amp; K.D.Hill,Vulnerable,A2c,3.1,Stable,Global
133375110,133375108,Eucalyptus copulans,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,copulans,,,,L.A.S.Johnson &amp; K.D.Hill,Data Deficient,,3.1,Unknown,Global
133375120,133375118,Eucalyptus cornuta,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,cornuta,,,,Labill.,Near Threatened,A2c,3.1,Unknown,Global
133375130,133375128,Eucalyptus cosmophylla,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,cosmophylla,,,,F.Muell.,Least Concern,,3.1,Stable,Global
133375140,133375138,Eucalyptus crebra,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,crebra,,,,F.Muell.,Least Concern,,3.1,Unknown,Global
133375150,133375148,Eucalyptus cretata,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,cretata,,,,P.J.Lang &amp; Brooker,Endangered,A2c,3.1,Stable,Global
133375180,133375178,Eucalyptus cuprea,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,cuprea,,,,Brooker &amp; Hopper,Endangered,A2c,3.1,Unknown,Global
133375200,133375198,Eucalyptus falcata,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,falcata,,,,Turcz.,Least Concern,,3.1,Unknown,Global
133375210,133375208,Eucalyptus famelica,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,famelica,,,,Brooker &amp; Hopper,Data Deficient,,3.1,Stable,Global
133375220,133375218,Eucalyptus fastigata,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,fastigata,,,,H.Deane &amp; Maiden,Least Concern,,3.1,Stable,Global
133375240,133375238,Eucalyptus foecunda,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,foecunda,,,,Schauer,Least Concern,,3.1,Decreasing,Global
133375250,133375248,Eucalyptus formanii,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,formanii,,,,C.A.Gardner,Least Concern,,3.1,Stable,Global
133375260,133375258,Eucalyptus forrestiana,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,forrestiana,,,,Diels,Endangered,A2c,3.1,Stable,Global
133375280,133375278,Eucalyptus frenchiana,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,frenchiana,,,,D.Nicolle,Least Concern,,3.1,Stable,Global
133375290,133375288,Eucalyptus fulgens,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,fulgens,,,,Rule,Endangered,A2c,3.1,Decreasing,Global
133375310,133375308,Eucalyptus gittinsii,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,gittinsii,,,,Brooker &amp; Blaxell,Vulnerable,A2c,3.1,Stable,Global
133375320,133375318,Eucalyptus glaucina,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,glaucina,,,,(Blakely) L.A.S.Johnson,Vulnerable,A2c,3.1,Decreasing,Global
133375331,133375329,Eucalyptus gomphocephala,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,gomphocephala,,,,A.Cunn. ex DC.,Vulnerable,A2c,3.1,Decreasing,Global
133375361,133375359,Eucalyptus goniocarpa,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,goniocarpa,,,,L.A.S.Johnson &amp; K.D.Hill,Endangered,A2c,3.1,Stable,Global
133375393,133375391,Eucalyptus hypostomatica,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,hypostomatica,,,,L.A.S.Johnson &amp; K.D.Hill,Data Deficient,,3.1,Unknown,Global
133375403,133375401,Eucalyptus imitans,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,imitans,,,,L.A.S.Johnson &amp; K.D.Hill,Least Concern,,3.1,Stable,Global
133375426,133375424,Eucalyptus insularis,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,insularis,,,,Brooker,Near Threatened,D1,3.1,Stable,Global
133375456,133375454,Eucalyptus johnstonii,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,johnstonii,,,,Maiden,Near Threatened,A2c,3.1,Decreasing,Global
133375466,133375464,Eucalyptus kabiana,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,kabiana,,,,L.A.S.Johnson &amp; K.D.Hill,Endangered,"B1ab(i,ii,iv)+2ab(i,ii,iv)",3.1,Decreasing,Global
133375476,133375474,Eucalyptus kenneallyi,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,kenneallyi,,,,K.D.Hill &amp; L.A.S.Johnson,Data Deficient,,3.1,Unknown,Global
133375486,133375484,Eucalyptus kitsoniana,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,kitsoniana,,,,Maiden,Endangered,A2c,3.1,Stable,Global
133375496,133375494,Eucalyptus kondininensis,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,kondininensis,,,,Maiden &amp; Blakely,Endangered,A2c,3.1,Unknown,Global
133375529,133375527,Eucalyptus laevopinea,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,laevopinea,,,,F.Muell. ex R.T.Baker,Near Threatened,A2c,3.1,Stable,Global
133375539,133375537,Eucalyptus leprophloia,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,leprophloia,,,,Brooker &amp; Hopper,Data Deficient,,3.1,Stable,Global
133375579,133375577,Eucalyptus litorea,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,litorea,,,,Brooker &amp; Hopper,Near Threatened,D1,3.1,Stable,Global
133375599,133375597,Eucalyptus longirostrata,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,longirostrata,,,,(Blakely) L.A.S.Johnson &amp; K.D.Hill,Least Concern,,3.1,Stable,Global
133375619,133375617,Eucalyptus lucens,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,lucens,,,,Brooker &amp; Dunlop,Least Concern,,3.1,Stable,Global
133375629,133375627,Eucalyptus luehmanniana,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,luehmanniana,,,,F.Muell.,Vulnerable,A2c,3.1,Decreasing,Global
133375639,133375637,Eucalyptus macrorhyncha,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,macrorhyncha,,,,F.Muell. ex Benth.,Least Concern,,3.1,Unknown,Global
133375649,133375647,Eucalyptus magnificata,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,magnificata,,,,L.A.S.Johnson &amp; K.D.Hill,Vulnerable,"B1ab(i,ii,iv,v)+2ab(i,ii,iv,v)",3.1,Decreasing,Global
133375660,133375657,Eucalyptus malacoxylon,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,malacoxylon,,,,Blakely,Least Concern,,3.1,Stable,Global
133375686,133375684,Eucalyptus megacarpa,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,megacarpa,,,,F.Muell.,Least Concern,,3.1,Stable,Global
133375696,133375694,Eucalyptus melanoleuca,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,melanoleuca,,,,S.T.Blake,Near Threatened,A2c,3.1,Stable,Global
133375706,133375704,Eucalyptus melanophloia,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,melanophloia,,,,F.Muell.,Least Concern,,3.1,Stable,Global
133375716,133375714,Eucalyptus merrickiae,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,merrickiae,,,,Maiden &amp; Blakely,Vulnerable,A2c,3.1,Stable,Global
133375726,133375724,Eucalyptus micranthera,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,micranthera,,,,F.Muell. ex Benth.,Near Threatened,A2c,3.1,Stable,Global
133375736,133375734,Eucalyptus microcorys,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,microcorys,,,,F.Muell.,Near Threatened,A2c,3.1,Decreasing,Global
133375746,133375744,Eucalyptus microschema,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,microschema,,,,Brooker &amp; Hopper,Data Deficient,,3.1,Unknown,Global
133375769,133375767,Eucalyptus mimica,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,mimica,,,,Brooker &amp; Hopper,Endangered,A2c,3.1,Stable,Global
133375779,133375777,Eucalyptus molyneuxii,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,molyneuxii,,,,Rule,Endangered,D,3.1,Stable,Global
133375822,133375820,Eucalyptus multicaulis,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,multicaulis,,,,Blakely,Least Concern,,3.1,Stable,Global
133375832,133375830,Eucalyptus myriadena,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,myriadena,,,,Brooker,Endangered,A2c,3.1,Stable,Global
133375842,133375840,Eucalyptus nandewarica,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,nandewarica,,,,L.A.S.Johnson &amp; K.D.Hill,Least Concern,,3.1,Stable,Global
133375852,133375850,Eucalyptus nebulosa,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,nebulosa,,,,A.M.Gray,Least Concern,,3.1,Stable,Global
133375862,133375860,Eucalyptus neglecta,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,neglecta,,,,Maiden,Least Concern,,3.1,Stable,Global
133375872,133375870,Eucalyptus newbeyi,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,newbeyi,,,,D.J.Carr &amp; S.G.M.Carr,Vulnerable,D2,3.1,Stable,Global
133375892,133375890,Eucalyptus nobilis,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,nobilis,,,,L.A.S.Johnson &amp; K.D.Hill,Least Concern,,3.1,Stable,Global
133375925,133375923,Eucalyptus obesa,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,obesa,,,,Brooker &amp; Hopper,Near Threatened,A2c,3.1,Stable,Global
133375950,133375948,Eucalyptus obtusiflora,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,obtusiflora,,,,A.Cunn. ex DC.,Vulnerable,A2c,3.1,Stable,Global
133375960,133375958,Eucalyptus occidentalis,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,occidentalis,,,,Endl.,Endangered,A2c,3.1,Stable,Global
133375970,133375968,Eucalyptus ochrophloia,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,ochrophloia,,,,F.Muell.,Least Concern,,3.1,Unknown,Global
133375990,133375988,Eucalyptus oleosa,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,oleosa,,,,F.Muell. ex Miq.,Near Threatened,A2c,3.1,Stable,Global
133376000,133375998,Eucalyptus dumosa,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,dumosa,,,,A.Cunn. ex Oxley,Vulnerable,A2c,3.1,Stable,Global
133376040,133376038,Eucalyptus pachycalyx,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,pachycalyx,,,,Maiden &amp; Blakely,Least Concern,,3.1,Stable,Global
133376090,133376088,Eucalyptus pendens,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,pendens,,,,Brooker,Least Concern,,3.1,Stable,Global
133376100,133376098,Eucalyptus percostata,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,percostata,,,,Brooker &amp; P.J.Lang,Near Threatened,A2c,3.1,Stable,Global
133376120,133376118,Eucalyptus dolichocera,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,dolichocera,,,,L.A.S.Johnson &amp; K.D.Hill,Near Threatened,A2c,3.1,Unknown,Global
133376130,133376128,Eucalyptus phaenophylla,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,phaenophylla,,,,Brooker &amp; Hopper,Vulnerable,A2c,3.1,Stable,Global
133376153,133376151,Eucalyptus diversifolia,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,diversifolia,,,,Bonpl.,Vulnerable,A2c,3.1,Stable,Global
133376183,133376181,Eucalyptus platydisca,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,platydisca,,,,D.Nicolle &amp; Brooker,Endangered,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global
133376193,133376191,Eucalyptus platyphylla,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,platyphylla,,,,F.Muell.,Least Concern,,3.1,Decreasing,Global
133376213,133376211,Eucalyptus polyanthemos,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,polyanthemos,,,,Schauer,Near Threatened,A2c,3.1,Stable,Global
133376223,133376221,Eucalyptus distans,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,distans,,,,"Brooker, Boland &amp; Kleinig",Least Concern,,3.1,Stable,Global
133376267,133376265,Eucalyptus wilcoxii,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,wilcoxii,,,,Boland &amp; Kleinig,Least Concern,,3.1,Stable,Global
133376278,133376276,Eucalyptus woodwardii,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,woodwardii,,,,Maiden,Least Concern,,3.1,Stable,Global
133376288,133376286,Eucalyptus wubinensis,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eucalyptus,wubinensis,,,,L.A.S.Johnson &amp; K.D.Hill,Endangered,A2c,3.1,Stable,Global
